Year,Month,City,AQI,Car,Bike,TotalGarbageT,GeneralGarbageT,HugeGarbageT,RecycleGarbageT,KitchenWasteT,WastePerPersonKG,PenaltyConstruction,PenaltyPollution,PenaltyMobilePollution,ExamConstruction,ExamPollution,ExamMobliePollution
104,11M,新竹市,yellow,148485,256127,62337,23397,295,35412,3233,0.752,2,24,285,7,1554,3853
104,12M,新竹市,yellow,148910,255610,75128,29560,468,41412,3688,0.876,3,8,62,10,1268,319
104,1M,新竹市,yellow,146193,256379,68329,32444,487,31908,3490,0.803,2,164,14,10,876,312
104,2M,新竹市,yellow,146324,256754,72607,34527,364,34011,3706,0.911,0,8,0,6,464,207
104,3M,新竹市,yellow,146546,257527,65331,30747,632,30503,3448,0.767,0,27,110,3,947,13263
104,4M,新竹市,yellow,146552,257358,62321,29215,366,29216,3524,0.756,1,7,400,18,1002,12665
104,5M,新竹市,yellow,146940,257608,67648,31300,683,32003,3662,0.793,5,12,393,4,1072,15477
104,6M,新竹市,green,147236,255177,66745,30430,564,32050,3702,0.808,1,27,344,3,1021,15149
104,7M,新竹市,yellow,147699,254920,68244,30651,426,33407,3760,0.799,4,13,312,7,1183,15180
104,8M,新竹市,green,147716,255148,69683,31210,390,34315,3768,0.815,2,25,972,4,1247,16662
104,9M,新竹市,yellow,147932,255762,69988,30834,392,35185,3576,0.846,3,13,380,4,1051,6867
104,10M,新竹縣,yellow,209946,278304,73177,30180,345,39094,3559,0.848,9,31,175,23,1173,7331
104,11M,新竹縣,yellow,210363,278746,70624,28087,401,38798,3338,0.846,3,58,295,29,1100,8673
104,12M,新竹縣,yellow,211259,278635,72183,29093,383,39222,3484,0.836,3,26,310,7,1076,3219
104,1M,新竹縣,yellow,205613,277661,72581,32000,335,36460,3786,0.846,3,10,0,1,1114,78
104,2M,新竹縣,yellow,205949,278038,68746,28876,655,35688,3527,0.886,2,31,0,6,965,63
104,3M,新竹縣,yellow,206608,278897,70581,29794,484,36763,3540,0.822,3,24,6,13,1105,431
104,4M,新竹縣,yellow,206911,279121,66265,26629,336,35693,3608,0.797,5,23,11,23,1194,344
104,5M,新竹縣,green,207523,279739,70167,28620,290,37482,3775,0.816,5,31,5,22,1168,479
104,6M,新竹縣,green,208253,276850,75787,32068,423,39531,3765,0.91,3,18,7,13,1161,531
104,7M,新竹縣,green,208968,276850,73876,30207,528,39481,3660,0.858,1,36,17,18,1213,403
104,8M,新竹縣,green,209101,277449,75341,31237,463,39997,3644,0.874,2,63,14,14,1191,2565
104,9M,新竹縣,green,209477,278335,73813,30395,523,39271,3624,0.885,7,31,17,30,1167,11435
104,10M,嘉義市,yellow,92266,182177,77142,42246,1842,27448,5606,0.951,20,34,1674,201,439,5307
104,11M,嘉義市,yellow,92467,182413,74965,41136,1431,27385,5013,0.955,12,22,985,269,677,18819
104,12M,嘉義市,yellow,92721,182039,77781,43553,1670,27354,5204,0.959,4,12,246,268,444,8773
104,1M,嘉義市,orange,90825,181925,87106,50604,4575,26219,5707,1.072,4,25,763,221,500,8978
104,2M,嘉義市,orange,90905,181856,75222,45219,1542,23574,4886,1.025,2,10,116,142,363,3597
104,3M,嘉義市,orange,91048,182213,82775,46399,2197,28601,5577,1.019,7,15,121,256,552,2240
104,4M,嘉義市,yellow,91372,182136,80535,43022,1902,28437,7173,1.025,6,24,103,222,461,2432
104,5M,嘉義市,yellow,91359,182061,82538,45646,2005,27503,7383,1.017,4,21,251,232,578,6622
104,6M,嘉義市,green,91563,182082,82061,44945,2589,28057,6471,1.045,6,12,988,283,550,8290
104,7M,嘉義市,green,91898,181544,82159,45674,2775,27668,6042,1.013,3,16,706,180,473,7829
104,8M,嘉義市,green,91952,181801,80151,44570,2631,27658,5292,0.988,13,27,257,214,482,9499
104,9M,嘉義市,yellow,92068,182099,80190,44523,2892,27534,5242,1.021,20,20,1197,282,585,6486
104,10M,嘉義縣,yellow,194079,327793,79925,42340,1672,28702,7212,0.982,18,14,259,557,501,10943
104,11M,嘉義縣,yellow,194444,327774,79095,42198,1447,28232,7218,1.003,23,6,428,516,548,12433
104,12M,嘉義縣,yellow,195175,327155,79804,42813,1325,28786,6880,0.978,12,25,640,349,447,30200
104,1M,嘉義縣,orange,191363,331701,89361,53228,2917,28797,4419,1.102,13,22,1076,278,337,4369
104,2M,嘉義縣,orange,191484,330948,69919,40057,893,23718,5251,0.954,4,14,859,217,322,6504
104,3M,嘉義縣,yellow,191871,331229,77010,43487,1426,26303,5794,0.949,4,14,1289,117,377,7411
104,4M,嘉義縣,yellow,191882,331059,72669,39530,1364,25487,6288,0.925,13,8,536,420,325,1671
104,5M,嘉義縣,yellow,192121,330632,82385,44857,1460,29616,6452,1.014,8,6,803,549,429,9276
104,6M,嘉義縣,green,192527,329786,81739,43484,1566,30456,6233,1.039,11,15,825,464,375,4883
104,7M,嘉義縣,green,193192,327962,84759,43951,2109,32531,6167,1.042,16,11,187,514,393,15134
104,8M,嘉義縣,green,193287,327834,83348,44352,1602,31245,6149,1.024,20,16,299,543,421,14102
104,9M,嘉義縣,yellow,193554,328190,77706,41479,1486,28215,6526,0.986,8,6,356,445,436,15884
104,10M,彰化縣,yellow,483194,818057,88295,45810,1655,0,6077,1.085,31,38,1324,394,940,11749
104,11M,彰化縣,yellow,484573,817541,81873,40017,1254,0,5937,1.039,15,19,169,455,760,11856
104,12M,彰化縣,yellow,486008,816564,82619,39492,1516,0,6611,1.014,16,22,557,451,804,13013
104,1M,彰化縣,orange,475812,822427,85762,46206,2096,30958,6503,1.051,30,19,528,363,469,5095
104,2M,彰化縣,orange,476502,822346,82772,46307,1580,28490,6395,1.124,19,12,829,436,403,4215
104,3M,彰化縣,yellow,477668,823682,83145,45923,1488,28486,7248,1.021,8,11,236,665,465,2198
104,4M,彰化縣,yellow,477567,821998,77040,41390,1377,28417,5856,0.978,22,17,1008,508,472,3351
104,5M,彰化縣,yellow,478595,822365,81004,43331,1522,29266,6886,0.995,31,14,740,614,520,13644
104,6M,彰化縣,green,479808,820803,84566,42054,1371,33960,7181,1.073,10,9,247,474,452,13329
104,7M,彰化縣,yellow,481004,817288,84956,41568,1740,0,6829,1.043,26,7,443,508,450,10712
104,8M,彰化縣,green,481555,817251,87780,43102,1834,0,7034,1.078,30,15,438,541,600,15644
104,9M,彰化縣,yellow,482148,818442,80601,39572,1443,0,6122,1.023,28,11,269,463,750,10828
104,10M,臺中市,yellow,1037064,1648922,73670,31476,1797,34016,6380,0.906,35,36,367,167,1318,13636
104,11M,臺中市,yellow,1039585,1651115,66478,28594,1464,30694,5726,0.845,24,20,606,108,825,10459
104,12M,臺中市,yellow,1042587,1650878,68518,30592,1839,29758,6329,0.843,16,36,441,78,830,14572
104,1M,臺中市,yellow,1019363,1649464,86806,39794,1981,38948,6084,1.065,20,17,596,358,543,17774
104,2M,臺中市,yellow,1021146,1650361,74294,34842,795,33267,5389,0.974,8,13,705,360,394,13470
104,3M,臺中市,yellow,1019589,1628825,71112,31092,1073,33208,5739,0.872,20,33,184,100,628,15463
104,4M,臺中市,yellow,1024132,1640803,69310,30415,1139,31418,6338,0.878,17,25,85,267,614,7632
104,5M,臺中市,yellow,1026864,1642694,73494,32240,1293,31768,8192,0.901,40,12,956,196,811,16228
104,6M,臺中市,green,1029745,1644003,70531,31197,1249,30574,7512,0.894,18,24,247,349,862,14933
104,7M,臺中市,yellow,1032782,1640336,70763,31665,1546,30659,6893,0.868,18,32,400,407,1072,13483
104,8M,臺中市,green,1033983,1642794,68950,29746,1308,31542,6354,0.847,36,29,288,186,1116,18334
104,9M,臺中市,yellow,1034614,1647327,73212,33584,1586,31463,6580,0.93,26,24,650,149,1053,13459
104,10M,臺北市,yellow,797717,974738,73048,31926,1282,32845,6995,0.903,22,47,741,116,1465,16456
104,11M,臺北市,green,798563,970853,70449,29829,1104,32771,6744,0.9,18,59,482,86,1496,19564
104,12M,臺北市,yellow,799248,962797,70800,30132,1307,32667,6694,0.876,21,56,382,142,1572,11854
104,1M,臺北市,yellow,790957,980272,83888,39756,1709,36071,6352,1.032,6,25,621,59,698,7739
104,2M,臺北市,yellow,791200,980374,63512,28936,1001,26998,6577,0.865,15,21,84,125,1068,7950
104,3M,臺北市,yellow,791874,982073,63484,30168,1137,25594,6585,0.782,20,62,161,128,1272,8290
104,4M,臺北市,yellow,792343,981540,66707,28950,1077,29855,6825,0.849,17,19,715,179,1178,1443
104,5M,臺北市,yellow,793601,978987,69251,30605,1084,30360,7203,0.853,33,25,179,182,1219,11965
104,6M,臺北市,green,795102,978763,71794,32290,1188,30590,7726,0.914,20,23,273,176,1219,17229
104,7M,臺北市,green,797106,974026,71634,31810,1460,31025,7339,0.883,39,46,932,87,1303,16411
104,8M,臺北市,green,796347,973826,69899,31432,1504,30677,6287,0.863,22,43,678,120,1106,12444
104,9M,臺北市,green,796919,975349,67908,28950,1218,31757,5984,0.867,26,34,293,164,1299,16348
104,10M,臺東縣,green,77091,153669,77120,30192,1177,38860,6891,0.953,8,79,186,152,1522,14061
104,11M,臺東縣,green,77393,153674,78631,31172,1287,39445,6727,1.003,5,52,334,170,1394,15813
104,12M,臺東縣,green,77710,153244,78431,31022,1348,39360,6702,0.967,5,70,382,159,1609,12444
104,1M,臺東縣,yellow,75004,156089,78519,33443,1423,37202,6451,0.972,10,76,397,129,1273,8873
104,2M,臺東縣,green,75125,155945,76032,34165,985,34898,5985,1.042,5,46,97,102,1017,11100
104,3M,臺東縣,green,75451,155233,73923,30652,1100,35436,6736,0.915,7,59,233,136,1422,8469
104,4M,臺東縣,green,75582,154778,73763,29208,1151,36537,6867,0.944,7,51,253,123,1462,4269
104,5M,臺東縣,green,75777,154018,77709,31351,1135,37560,7662,0.963,16,77,146,106,1520,13752
104,6M,臺東縣,green,76033,154148,77962,31275,1220,37894,7574,0.998,6,47,260,107,1478,16693
104,7M,臺東縣,green,76403,153806,80121,32043,1542,38787,7750,0.992,12,54,168,144,1600,13438
104,8M,臺東縣,green,76554,153713,77647,30645,1262,38424,7317,0.961,12,85,251,152,1505,13441
104,9M,臺東縣,green,76720,153773,79018,31871,1360,38619,7167,1.01,14,68,291,135,1462,15030
104,10M,臺南市,yellow,651514,1285613,81257,31073,1289,41158,7737,0.992,12,138,243,170,1406,9431
104,11M,臺南市,yellow,653220,1286436,79462,29684,1173,41105,7500,1.001,0,77,412,186,1476,9836
104,12M,臺南市,yellow,655332,1284700,83829,32337,1336,42695,7461,1.021,0,84,313,73,1554,10739
104,1M,臺南市,orange,640507,1289209,84890,37233,1484,39134,7040,1.045,5,50,231,115,1018,12481
104,2M,臺南市,orange,641752,1287757,69557,29576,641,33272,6068,0.947,1,33,181,170,749,10866
104,3M,臺南市,yellow,642385,1288508,73101,30170,1030,35164,6737,0.898,2,99,285,151,1088,12374
104,4M,臺南市,yellow,643051,1288295,79466,29606,977,41728,7154,1.008,4,70,303,172,1225,2817
104,5M,臺南市,green,644676,1287934,81356,32155,1123,40368,7709,0.997,2,95,523,180,1398,9406
104,6M,臺南市,green,646977,1288020,81765,31799,1192,40690,8084,1.035,4,111,248,184,1273,13523
104,7M,臺南市,green,649296,1283864,81876,31765,1388,40748,7974,1.002,7,86,778,186,1305,12332
104,8M,臺南市,green,649871,1284094,81613,32312,1250,40385,7666,0.998,10,174,491,186,1534,12440
104,9M,臺南市,yellow,650451,1285938,80854,30879,1347,41143,7485,1.021,4,105,398,135,1553,9406
104,10M,澎湖縣,yellow,28511,71859,70101,21694,1108,40038,7261,0.848,2,149,1842,99,1832,14141
104,11M,澎湖縣,yellow,28639,71773,69623,21910,1008,39479,7225,0.869,0,64,717,101,1485,10018
104,12M,澎湖縣,yellow,28782,71785,68562,20504,1252,39904,6903,0.828,1,29,346,99,1583,23740
104,1M,澎湖縣,yellow,27584,71689,76247,25227,1230,42477,7312,0.927,2,78,491,14,937,5930
104,2M,澎湖縣,yellow,27687,71599,66644,20266,944,38731,6703,0.866,3,86,168,42,1196,9957
104,3M,澎湖縣,yellow,27871,72248,71475,23183,1230,39491,7572,0.868,5,78,717,110,1526,14614
104,4M,澎湖縣,yellow,27946,72644,67873,19589,1113,39690,7481,0.851,4,113,741,29,1445,8578
104,5M,澎湖縣,green,28021,72747,69879,21027,1245,39456,8151,0.847,1,77,299,22,1499,11618
104,6M,澎湖縣,green,28157,72831,73147,23792,1323,39906,8126,0.916,0,79,689,74,1570,12365
104,7M,澎湖縣,green,28255,72310,71311,22325,1545,40000,7442,0.864,6,145,447,146,1731,17923
104,8M,澎湖縣,green,28337,72299,70114,21854,1470,39672,7118,0.849,8,86,902,179,1728,18984
104,9M,澎湖縣,yellow,28406,72065,68723,20154,2011,39784,6774,0.859,0,135,1574,89,1655,13814
105,10M,宜蘭縣,green,156800,270432,70436,22394,1506,40244,6293,0.847,6,36,908,85,1625,8871
105,11M,宜蘭縣,green,157115,270049,68016,22423,1073,38121,6399,0.845,1,18,518,93,1487,7269
105,12M,宜蘭縣,green,157328,269532,68733,23110,1159,38133,6330,0.826,4,18,192,75,1175,8259
105,1M,宜蘭縣,green,155664,270702,71310,22751,1491,40299,6768,0.86,1,179,1228,90,1409,8214
105,2M,宜蘭縣,green,155615,270715,67685,22138,932,38309,6306,0.903,1,100,1444,20,956,11686
105,3M,宜蘭縣,green,155630,270053,67887,21603,1100,38394,6789,0.818,5,78,229,129,1296,5994
105,4M,宜蘭縣,yellow,155765,269911,67883,20886,1130,38876,6990,0.845,0,51,86,67,1323,4340
105,5M,宜蘭縣,green,155993,269723,66784,20394,1384,37553,7452,0.804,4,129,1433,74,1486,15146
105,6M,宜蘭縣,green,156187,269894,70458,22873,1322,39182,7082,0.876,0,83,590,66,1323,15236
105,7M,宜蘭縣,green,156447,269828,73192,23942,1863,40070,7316,0.88,3,41,1173,80,1273,12922
105,8M,宜蘭縣,green,156374,269914,72138,23521,1545,39963,7108,0.868,3,43,1055,88,1475,14872
105,9M,宜蘭縣,green,156631,270418,66155,21215,1506,37304,6130,0.822,5,20,1000,88,1316,13423
105,10M,花蓮縣,green,123199,201426,71434,22684,1323,41106,6321,0.855,1,30,1105,110,1843,17389
105,11M,花蓮縣,green,123309,201159,67321,21806,963,38436,6117,0.831,0,16,886,87,1701,11695
105,12M,花蓮縣,green,123563,200935,70588,22932,1311,40267,6078,0.843,2,35,548,107,1531,10446
105,1M,花蓮縣,green,122064,201262,74475,26069,1538,40222,6647,0.894,3,25,49,75,1216,6
105,2M,花蓮縣,yellow,122209,201071,65119,20547,704,37967,5901,0.865,0,17,300,53,835,417
105,3M,花蓮縣,yellow,122295,200582,65671,21318,1018,37149,6187,0.788,2,22,547,87,1186,12048
105,4M,花蓮縣,yellow,122292,200631,63552,20213,1008,36125,6205,0.787,3,23,246,75,1335,13301
105,5M,花蓮縣,green,122381,200615,70644,23853,1165,38582,7045,0.847,1,19,976,91,1231,8995
105,6M,花蓮縣,green,122572,200723,72069,23843,1391,39860,6975,0.892,6,19,1503,101,1278,12417
105,7M,花蓮縣,green,122809,200888,75475,24379,1702,42315,7079,0.904,0,29,799,96,1265,7161
105,8M,花蓮縣,green,122919,201076,71527,23303,1159,40464,6601,0.856,6,38,696,89,1608,5450
105,9M,花蓮縣,green,123132,201455,72680,23219,1351,41441,6668,0.899,3,32,485,100,1537,12175
105,10M,金門縣,green,36737,57772,70960,23895,1317,39980,5768,0.848,2,8,717,142,1307,34331
105,11M,金門縣,yellow,36867,58022,68069,22361,1030,39170,5507,0.84,2,3,369,88,1334,17323
105,12M,金門縣,yellow,37133,58247,68695,23373,1054,38458,5810,0.82,2,12,791,121,1425,15603
105,1M,金門縣,yellow,35284,55255,72792,23593,1354,41652,6193,0.869,1,23,447,91,1583,2
105,2M,金門縣,yellow,35382,55576,71749,23600,1167,41109,5873,0.947,0,17,504,56,1142,29533
105,3M,金門縣,orange,35579,55891,69243,21973,1069,39713,6489,0.826,3,17,87,164,1551,41442
105,4M,金門縣,yellow,35736,56118,67083,21137,1163,38420,6364,0.826,2,10,310,205,1582,37642
105,5M,金門縣,yellow,35968,56693,71247,23816,856,39649,6927,0.849,3,6,1360,160,1608,35558
105,6M,金門縣,green,36198,56927,73551,24965,916,40450,7220,0.906,7,5,1377,136,1365,38897
105,7M,金門縣,green,36415,57201,72807,23840,1105,41000,6861,0.868,1,4,174,170,1342,40804
105,8M,金門縣,yellow,36472,57473,82161,28247,1977,45722,6215,0.981,1,1,710,133,1303,38684
105,9M,金門縣,green,36618,57920,69073,21957,2068,39654,5395,0.852,1,4,1094,112,1329,31832
105,10M,南投縣,yellow,210460,312301,64428,19768,1467,37899,5294,0.771,1,4,380,124,1356,45437
105,11M,南投縣,yellow,210760,312167,60629,18355,1124,36311,4839,0.75,0,3,1204,160,1419,48082
105,12M,南投縣,yellow,210921,311058,64581,20909,1255,36752,5665,0.773,0,9,1166,150,1890,30307
105,1M,南投縣,yellow,209283,312563,70704,22694,1148,41084,5778,0.843,0,16,22,77,1196,2
105,2M,南投縣,yellow,209146,312585,68618,23400,753,39189,5274,0.875,1,2,10,53,841,4
105,3M,南投縣,yellow,209171,312190,65794,21739,998,37585,5472,0.785,1,10,7,178,1257,629
105,4M,南投縣,yellow,209183,311894,64828,20997,1081,37080,5670,0.799,0,3,46,99,1207,41074
105,5M,南投縣,yellow,209564,311915,67477,20714,1137,39459,6168,0.805,1,11,238,132,1388,37274
105,6M,南投縣,green,209896,312273,66972,20653,972,38959,6389,0.826,0,2,115,109,1190,55788
105,7M,南投縣,green,210192,312012,63478,18283,1020,38042,6133,0.758,0,3,204,116,1229,59815
105,8M,南投縣,yellow,210152,311949,61874,17696,1302,37056,5820,0.739,0,3,1484,176,1288,54373
105,9M,南投縣,yellow,210278,312351,63886,19367,1391,37416,5711,0.789,4,6,587,139,1376,61196
105,10M,屏東縣,yellow,285359,615953,63072,16011,1162,40396,5502,0.758,2,4,994,157,1331,52968
105,11M,屏東縣,yellow,285626,615615,59621,15042,1314,37923,5342,0.741,0,3,520,185,1280,31590
105,12M,屏東縣,yellow,285983,615034,59237,14315,1184,38534,5204,0.712,0,4,208,150,1215,25072
105,1M,屏東縣,yellow,282848,616431,72151,22465,1245,42824,5617,0.863,0,16,235,109,1296,1846
105,2M,屏東縣,yellow,282926,616719,61616,18712,859,36812,5234,0.817,0,3,618,119,1130,10173
105,3M,屏東縣,yellow,282977,616014,64756,20023,1191,38107,5434,0.775,0,1,32,121,1213,1564
105,4M,屏東縣,yellow,283029,615930,62157,19110,953,36631,5463,0.769,0,0,540,141,1463,30853
105,5M,屏東縣,yellow,283386,616329,71389,20839,1171,43366,6013,0.856,0,2,1081,159,1454,53063
105,6M,屏東縣,green,284064,616738,59733,14478,1237,37877,6141,0.74,2,1,508,139,1203,49724
105,7M,屏東縣,green,284546,616207,58184,13654,1232,37448,5850,0.698,0,1,1085,152,1149,58434
105,8M,屏東縣,green,284636,616219,58843,14056,1311,37991,5485,0.707,1,2,794,175,1389,81516
105,9M,屏東縣,green,284944,616737,64267,17226,1173,40390,5478,0.798,2,3,860,145,1327,72281
105,10M,苗栗縣,yellow,218877,320548,6320,4444,84,1297,495,0.853,3,1,51,23,23,1871
105,11M,苗栗縣,yellow,219233,320437,6276,4411,72,1284,510,0.876,3,4,44,30,31,4963
105,12M,苗栗縣,yellow,219345,319681,6334,4427,73,1323,510,0.857,5,4,94,37,9,878
105,1M,苗栗縣,yellow,217680,320801,6623,4940,71,1134,477,0.89,0,1,18,51,4,778
105,2M,苗栗縣,yellow,217582,320716,6926,5080,69,1247,531,1.03,2,1,5,14,6,0
105,3M,苗栗縣,yellow,217752,320614,6119,4583,50,1027,460,0.823,0,2,15,38,7,0
105,4M,苗栗縣,yellow,217805,320091,6447,4745,49,1160,494,0.899,3,1,7,47,13,1277
105,5M,苗栗縣,yellow,217864,319598,6461,4874,55,1030,502,0.872,4,1,12,31,12,1703
105,6M,苗栗縣,green,218179,319866,6349,4823,48,1059,419,0.884,9,4,11,26,23,2250
105,7M,苗栗縣,green,218559,319629,6585,4987,96,1096,406,0.888,4,0,29,38,15,3235
105,8M,苗栗縣,green,218509,319740,6418,4889,70,988,471,0.865,6,0,37,27,18,2091
105,9M,苗栗縣,green,218644,320452,6300,4550,73,1193,484,0.878,3,1,45,38,39,1785
105,10M,桃園市,green,746273,1123985,6247,4246,103,1294,604,0.851,4,0,50,30,14,2349
105,11M,桃園市,yellow,748768,1125518,6105,3781,136,1436,752,0.86,6,0,40,34,15,2927
105,12M,桃園市,yellow,750866,1126573,6207,3850,186,1513,658,0.848,1,0,65,11,16,1715
105,1M,桃園市,yellow,734752,1108998,6990,4772,119,1355,744,0.946,0,2,47,23,6,886
105,2M,桃園市,yellow,735018,1110195,6789,4539,102,1376,773,1.015,1,2,56,16,6,369
105,3M,桃園市,yellow,736335,1110821,6216,4315,74,1289,537,0.84,2,3,19,55,6,19
105,4M,桃園市,yellow,737732,1110332,5960,4136,76,1244,504,0.833,1,3,32,42,9,1157
105,5M,桃園市,yellow,739318,1111314,6140,4251,78,1269,541,0.831,2,5,30,47,17,1355
105,6M,桃園市,green,741663,1113511,6212,4266,93,1327,526,0.87,2,3,59,22,26,2576
105,7M,桃園市,green,744253,1115185,6856,4685,226,1386,558,0.931,0,0,83,34,3,2802
105,8M,桃園市,yellow,744786,1117416,6630,4502,152,1398,579,0.901,1,3,74,38,43,3468
105,9M,桃園市,green,744230,1122088,6505,4382,99,1413,611,0.915,2,3,40,18,23,3468
105,10M,高雄市,yellow,885820,1990697,5701,3635,115,0,508,0.786,1,3,28,10,29,4593
105,11M,高雄市,orange,887253,1990146,5510,3336,245,0,328,0.786,2,0,22,6,4,3086
105,12M,高雄市,orange,888373,1990803,5665,3556,157,0,396,0.782,3,1,6,4,19,1443
105,1M,高雄市,orange,880542,1997037,7365,5149,156,1579,481,1.008,1,4,27,18,8,0
105,2M,高雄市,orange,879993,1997109,7149,4365,284,1950,549,1.084,5,0,16,17,8,0
105,3M,高雄市,orange,880212,1994799,6167,3966,78,1584,540,0.845,8,2,12,70,10,1444
105,4M,高雄市,yellow,879920,1992362,5983,3912,115,1392,564,0.848,10,0,9,17,31,1666
105,5M,高雄市,yellow,881029,1991187,6152,4050,223,1445,435,0.844,5,0,31,34,24,2729
105,6M,高雄市,green,882740,1991672,6193,4046,184,1495,468,0.879,2,1,5,16,5,2064
105,7M,高雄市,green,884241,1990148,6093,4009,74,0,487,0.838,4,1,5,4,12,2064
105,8M,高雄市,green,884039,1990359,6343,4038,152,0,457,0.873,4,1,27,2,21,2780
105,9M,高雄市,yellow,885230,1991217,5888,3667,228,0,465,0.839,2,4,13,3,9,2157
105,10M,基隆市,green,96576,181520,5767,3753,395,1313,306,0.802,0,1,38,13,34,3464
105,11M,基隆市,green,96643,181721,5251,3381,295,1304,270,0.754,1,1,35,9,22,2021
105,12M,基隆市,green,96716,181573,5168,3300,213,1388,267,0.719,0,1,26,11,8,382
105,1M,基隆市,yellow,96077,180591,5958,3756,108,1710,384,0.823,3,1,9,8,7,211
105,2M,基隆市,yellow,95961,180694,5882,3833,167,1566,316,0.869,0,0,8,3,8,33
105,3M,基隆市,yellow,96063,180690,6157,3607,161,2018,372,0.851,0,1,4,0,9,17
105,4M,基隆市,yellow,96062,180744,5489,3523,116,1450,400,0.784,0,3,1,0,2,27
105,5M,基隆市,green,96243,180880,5663,3722,119,1470,352,0.784,0,1,2,10,34,3894
105,6M,基隆市,green,96323,181032,5937,3765,239,1580,354,0.85,0,3,20,5,29,4875
105,7M,基隆市,green,96445,180956,5420,3544,213,1366,297,0.752,7,0,12,14,26,4098
105,8M,基隆市,green,96371,181058,5448,3606,186,1373,283,0.756,1,2,20,14,19,3511
105,9M,基隆市,green,96527,181522,5743,3709,242,1487,305,0.825,0,2,61,8,26,3312
105,10M,連江縣,green,3260,6329,5546,3340,144,1739,324,0.77,0,2,37,16,13,5024
105,11M,連江縣,yellow,3252,6332,5339,3156,188,1652,343,0.766,0,1,32,18,18,5701
105,12M,連江縣,yellow,3270,6329,5993,3407,136,2085,364,0.832,0,1,88,8,6,3842
105,1M,連江縣,yellow,3108,5919,5740,3795,176,1508,261,0.799,3,0,37,8,6,73
105,2M,連江縣,yellow,3130,5914,5378,3367,208,1540,262,0.828,4,0,13,7,8,130
105,3M,連江縣,yellow,3139,6035,5563,3492,189,1582,300,0.774,0,0,13,18,7,3675
105,4M,連江縣,yellow,3158,6062,5708,3380,302,1715,311,0.82,4,1,18,14,16,5219
105,5M,連江縣,yellow,3182,6158,5453,3127,219,1780,327,0.758,0,2,34,8,37,5755
105,6M,連江縣,green,3205,6228,5836,3443,198,1875,321,0.839,0,0,24,14,21,4085
105,7M,連江縣,green,3215,6255,6025,3562,135,1982,347,0.837,3,1,27,23,18,4542
105,8M,連江縣,green,3231,6286,5961,3618,265,1723,355,0.828,1,1,39,6,12,5005
105,9M,連江縣,yellow,3235,6326,5710,3390,186,1804,329,0.819,0,2,37,7,22,5476
105,10M,雲林縣,yellow,267388,426756,6340,3494,119,2242,485,0.886,4,1,50,30,24,4360
105,11M,雲林縣,yellow,267860,426566,6053,3309,117,2157,471,0.874,1,3,20,18,14,6400
105,12M,雲林縣,yellow,268286,425846,6000,3116,114,2311,459,0.839,9,1,31,29,7,4904
105,1M,雲林縣,yellow,265260,429014,5369,3151,134,1730,355,0.744,2,0,15,14,6,44
105,2M,雲林縣,yellow,265056,427297,6490,4007,157,1970,357,0.995,1,1,5,7,1,43
105,3M,雲林縣,orange,265204,426996,6134,3544,140,2069,381,0.85,2,1,9,8,10,75
105,4M,雲林縣,yellow,265287,426624,5927,3450,98,2034,345,0.849,2,0,5,24,3,57
105,5M,雲林縣,yellow,265719,426667,6165,3595,101,2111,357,0.856,1,0,4,12,8,2353
105,6M,雲林縣,green,266121,426936,6263,3690,114,2122,337,0.9,2,0,18,21,11,4742
105,7M,雲林縣,green,266553,426213,6260,3768,111,2056,325,0.872,2,1,23,28,16,12990
105,8M,雲林縣,yellow,266531,426130,6539,3754,122,2236,428,0.912,0,0,33,17,29,7421
105,9M,雲林縣,yellow,266900,426993,6562,3751,130,2197,484,0.947,0,0,34,11,18,4099
105,10M,新北市,green,1011683,2184543,6330,3571,105,2058,596,0.893,2,0,13,9,29,5229
105,11M,新北市,green,1011892,2183433,6054,3419,104,1958,573,0.883,1,2,12,17,15,16314
105,12M,新北市,yellow,1013041,2180322,6516,3658,102,2140,616,0.92,0,0,46,23,19,6836
105,1M,新北市,yellow,1007557,2176937,5953,3396,139,1897,520,0.833,3,0,6,21,3,79
105,2M,新北市,yellow,1007300,2178193,5779,3284,117,1857,520,0.896,0,0,17,3,5,78
105,3M,新北市,yellow,1006409,2178356,5426,3027,105,1782,512,0.76,3,0,4,57,7,4382
105,4M,新北市,yellow,1006849,2178381,6422,4051,114,1771,486,0.931,8,0,26,36,20,3882
105,5M,新北市,yellow,1007768,2179299,6556,4140,83,1809,523,0.92,1,0,59,22,21,5793
105,6M,新北市,green,1008465,2180389,6436,4093,111,1724,507,0.935,2,0,38,25,18,3952
105,7M,新北市,green,1009280,2178576,6926,4264,104,1992,566,0.974,0,1,29,23,14,4737
105,8M,新北市,green,1008980,2179099,6941,3884,136,2333,588,0.978,1,1,28,27,9,3393
105,9M,新北市,green,1010430,2183710,6709,3807,139,2100,663,0.978,8,1,74,21,20,6513
105,10M,新竹市,green,150734,256784,6355,3432,216,2165,541,0.905,0,1,32,18,18,2386
105,11M,新竹市,yellow,150943,257007,6542,3500,214,2267,560,0.963,3,0,92,12,20,2497
105,12M,新竹市,yellow,151288,256982,6323,3502,138,2148,534,0.901,1,1,90,10,3,175
105,1M,新竹市,yellow,149233,255610,7139,4297,157,2058,627,1.009,0,1,10,12,1,139
105,2M,新竹市,yellow,149097,255647,6412,3682,97,2077,557,0.97,3,1,40,14,1,118
