AQI,縣市,監測月份
60,臺中市,14-Dec
55,臺中市,14-Dec
58,臺中市,14-Dec
41,臺中市,14-Dec
79,臺南市,14-Dec
94,臺南市,14-Dec
83,臺南市,14-Dec
88,臺南市,14-Dec
96,高雄市,14-Dec
96,高雄市,14-Dec
66,高雄市,14-Dec
107,高雄市,14-Dec
113,高雄市,14-Dec
117,高雄市,14-Dec
112,高雄市,14-Dec
107,高雄市,14-Dec
106,高雄市,14-Dec
98,高雄市,14-Dec
101,高雄市,14-Dec
74,高雄市,14-Dec
41,基隆市,14-Dec
57,新竹市,14-Dec
89,嘉義市,14-Dec
49,宜蘭縣,14-Dec
50,宜蘭縣,14-Dec
66,桃園市,14-Dec
65,桃園市,14-Dec
68,桃園市,14-Dec
73,桃園市,14-Dec
58,桃園市,14-Dec
52,桃園市,14-Dec
55,新竹縣,14-Dec
50,新竹縣,14-Dec
58,苗栗縣,14-Dec
51,苗栗縣,14-Dec
46,苗栗縣,14-Dec
58,彰化縣,14-Dec
64,彰化縣,14-Dec
66,彰化縣,14-Dec
47,南投縣,14-Dec
77,南投縣,14-Dec
75,南投縣,14-Dec
108,雲林縣,14-Dec
75,雲林縣,14-Dec
73,雲林縣,14-Dec
88,雲林縣,14-Dec
87,嘉義縣,14-Dec
98,嘉義縣,14-Dec
43.9,屏東縣,14-Dec
93,屏東縣,14-Dec
87,屏東縣,14-Dec
30.6,臺東縣,14-Dec
32,臺東縣,14-Dec
36,花蓮縣,14-Dec
54,澎湖縣,14-Dec
99,金門縣,14-Dec
66,連江縣,14-Dec
49,臺北市,15-Jan
55,臺北市,15-Jan
48,臺北市,15-Jan
46.6,臺北市,15-Jan
49,臺北市,15-Jan
70,臺北市,15-Jan
64,臺北市,15-Jan
47,新北市,15-Jan
48,新北市,15-Jan
54,新北市,15-Jan
51,新北市,15-Jan
65,新北市,15-Jan
44,新北市,15-Jan
69,新北市,15-Jan
51,新北市,15-Jan
48,新北市,15-Jan
53,新北市,15-Jan
57,新北市,15-Jan
67,臺中市,15-Jan
69,臺中市,15-Jan
63,臺中市,15-Jan
65,臺中市,15-Jan
49,臺中市,15-Jan
95,臺南市,15-Jan
82,臺南市,15-Jan
92,臺南市,15-Jan
83,臺南市,15-Jan
100,高雄市,15-Jan
107,高雄市,15-Jan
106,高雄市,15-Jan
91,高雄市,15-Jan
103,高雄市,15-Jan
92,高雄市,15-Jan
108,高雄市,15-Jan
118,高雄市,15-Jan
94,高雄市,15-Jan
79,高雄市,15-Jan
96,高雄市,15-Jan
66,高雄市,15-Jan
38,基隆市,15-Jan
55,新竹市,15-Jan
91,嘉義市,15-Jan
50,宜蘭縣,15-Jan
50,宜蘭縣,15-Jan
60,桃園市,15-Jan
66,桃園市,15-Jan
73,桃園市,15-Jan
69,桃園市,15-Jan
53,桃園市,15-Jan
59,桃園市,15-Jan
56,新竹縣,15-Jan
49,新竹縣,15-Jan
50,苗栗縣,15-Jan
59,苗栗縣,15-Jan
56,苗栗縣,15-Jan
63,彰化縣,15-Jan
74,彰化縣,15-Jan
67,彰化縣,15-Jan
86,南投縣,15-Jan
81,南投縣,15-Jan
57,南投縣,15-Jan
80,雲林縣,15-Jan
79,雲林縣,15-Jan
72,雲林縣,15-Jan
105,雲林縣,15-Jan
93,嘉義縣,15-Jan
100,嘉義縣,15-Jan
47.8,屏東縣,15-Jan
89,屏東縣,15-Jan
99,屏東縣,15-Jan
34,臺東縣,15-Jan
34.8,臺東縣,15-Jan
40,花蓮縣,15-Jan
56,澎湖縣,15-Jan
112,金門縣,15-Jan
75,連江縣,15-Jan
62,臺北市,15-Feb
68,臺北市,15-Feb
55,臺北市,15-Feb
46,臺北市,15-Feb
46,臺北市,15-Feb
47.2,臺北市,15-Feb
47,臺北市,15-Feb
42,新北市,15-Feb
46,新北市,15-Feb
50,新北市,15-Feb
49,新北市,15-Feb
53,新北市,15-Feb
44,新北市,15-Feb
68,新北市,15-Feb
51,新北市,15-Feb
49,新北市,15-Feb
50,新北市,15-Feb
54,新北市,15-Feb
64,臺中市,15-Feb
52,臺中市,15-Feb
59,臺中市,15-Feb
62,臺中市,15-Feb
67,臺中市,15-Feb
87,臺南市,15-Feb
83,臺南市,15-Feb
84,臺南市,15-Feb
78,臺南市,15-Feb
81,高雄市,15-Feb
87,高雄市,15-Feb
85,高雄市,15-Feb
98,高雄市,15-Feb
103,高雄市,15-Feb
87,高雄市,15-Feb
103,高雄市,15-Feb
86,高雄市,15-Feb
63,高雄市,15-Feb
107,高雄市,15-Feb
74,高雄市,15-Feb
100,高雄市,15-Feb
36,基隆市,15-Feb
53,新竹市,15-Feb
91,嘉義市,15-Feb
41,宜蘭縣,15-Feb
46,宜蘭縣,15-Feb
60,桃園市,15-Feb
57,桃園市,15-Feb
71,桃園市,15-Feb
50,桃園市,15-Feb
60,桃園市,15-Feb
57,桃園市,15-Feb
55,新竹縣,15-Feb
50,新竹縣,15-Feb
47,苗栗縣,15-Feb
57,苗栗縣,15-Feb
60,苗栗縣,15-Feb
69,彰化縣,15-Feb
60,彰化縣,15-Feb
66,彰化縣,15-Feb
63,南投縣,15-Feb
87,南投縣,15-Feb
81,南投縣,15-Feb
81,雲林縣,15-Feb
97,雲林縣,15-Feb
78,雲林縣,15-Feb
68,雲林縣,15-Feb
92,嘉義縣,15-Feb
85,嘉義縣,15-Feb
98,屏東縣,15-Feb
49.6,屏東縣,15-Feb
86,屏東縣,15-Feb
32,臺東縣,15-Feb
35.3,臺東縣,15-Feb
37,花蓮縣,15-Feb
52,澎湖縣,15-Feb
79,金門縣,15-Feb
59,連江縣,15-Feb
46,臺北市,15-Mar
40,臺北市,15-Mar
39,臺北市,15-Mar
49.6,臺北市,15-Mar
62,臺北市,15-Mar
56,臺北市,15-Mar
38,臺北市,15-Mar
39,新北市,15-Mar
40,新北市,15-Mar
47,新北市,15-Mar
47,新北市,15-Mar
50,新北市,15-Mar
38,新北市,15-Mar
61,新北市,15-Mar
44,新北市,15-Mar
43,新北市,15-Mar
44,新北市,15-Mar
49,新北市,15-Mar
57,臺中市,15-Mar
52,臺中市,15-Mar
54,臺中市,15-Mar
63,臺中市,15-Mar
55,臺中市,15-Mar
66,臺南市,15-Mar
74,臺南市,15-Mar
74,臺南市,15-Mar
63,臺南市,15-Mar
66,高雄市,15-Mar
87,高雄市,15-Mar
90,高雄市,15-Mar
49,高雄市,15-Mar
73,高雄市,15-Mar
91,高雄市,15-Mar
72,高雄市,15-Mar
73,高雄市,15-Mar
95,高雄市,15-Mar
89,高雄市,15-Mar
70,高雄市,15-Mar
72,高雄市,15-Mar
34.6,基隆市,15-Mar
46,新竹市,15-Mar
75,嘉義市,15-Mar
39,宜蘭縣,15-Mar
33,宜蘭縣,15-Mar
65,桃園市,15-Mar
43,桃園市,15-Mar
53,桃園市,15-Mar
50,桃園市,15-Mar
55,桃園市,15-Mar
51,桃園市,15-Mar
45,新竹縣,15-Mar
46,新竹縣,15-Mar
51,苗栗縣,15-Mar
42,苗栗縣,15-Mar
51,苗栗縣,15-Mar
62,彰化縣,15-Mar
54,彰化縣,15-Mar
57,彰化縣,15-Mar
64,南投縣,15-Mar
80,南投縣,15-Mar
75,南投縣,15-Mar
70,雲林縣,15-Mar
85,雲林縣,15-Mar
64,雲林縣,15-Mar
54,雲林縣,15-Mar
79,嘉義縣,15-Mar
73,嘉義縣,15-Mar
78,屏東縣,15-Mar
48.8,屏東縣,15-Mar
77,屏東縣,15-Mar
33.7,臺東縣,15-Mar
30.4,臺東縣,15-Mar
30.1,花蓮縣,15-Mar
46.6,澎湖縣,15-Mar
62,金門縣,15-Mar
45.3,連江縣,15-Mar
58,臺北市,15-Apr
52,臺北市,15-Apr
57,臺北市,15-Apr
51.6,臺北市,15-Apr
41,臺北市,15-Apr
41,臺北市,15-Apr
38,臺北市,15-Apr
42,新北市,15-Apr
41,新北市,15-Apr
48,新北市,15-Apr
52,新北市,15-Apr
49,新北市,15-Apr
38,新北市,15-Apr
63,新北市,15-Apr
43,新北市,15-Apr
43,新北市,15-Apr
45,新北市,15-Apr
51,新北市,15-Apr
47,臺中市,15-Apr
34.6,臺中市,15-Apr
44,臺中市,15-Apr
52,臺中市,15-Apr
51,臺中市,15-Apr
49,臺南市,15-Apr
60,臺南市,15-Apr
57,臺南市,15-Apr
50,臺南市,15-Apr
72,高雄市,15-Apr
55,高雄市,15-Apr
47,高雄市,15-Apr
60,高雄市,15-Apr
62,高雄市,15-Apr
67,高雄市,15-Apr
49,高雄市,15-Apr
59,高雄市,15-Apr
73,高雄市,15-Apr
53,高雄市,15-Apr
41,高雄市,15-Apr
62,高雄市,15-Apr
36,基隆市,15-Apr
40,新竹市,15-Apr
57,嘉義市,15-Apr
34.4,宜蘭縣,15-Apr
38,宜蘭縣,15-Apr
64,桃園市,15-Apr
50,桃園市,15-Apr
56,桃園市,15-Apr
46,桃園市,15-Apr
54,桃園市,15-Apr
52,桃園市,15-Apr
45,新竹縣,15-Apr
42,新竹縣,15-Apr
47,苗栗縣,15-Apr
69,苗栗縣,15-Apr
38,苗栗縣,15-Apr
48,彰化縣,15-Apr
47,彰化縣,15-Apr
49,彰化縣,15-Apr
45,南投縣,15-Apr
56,南投縣,15-Apr
58,南投縣,15-Apr
44,雲林縣,15-Apr
55,雲林縣,15-Apr
72,雲林縣,15-Apr
54,雲林縣,15-Apr
59,嘉義縣,15-Apr
66,嘉義縣,15-Apr
56,屏東縣,15-Apr
54,屏東縣,15-Apr
40.3,屏東縣,15-Apr
28.2,臺東縣,15-Apr
32,臺東縣,15-Apr
31.2,花蓮縣,15-Apr
43.7,澎湖縣,15-Apr
58,金門縣,15-Apr
51,連江縣,15-Apr
39.2,臺北市,15-May
34,臺北市,15-May
39,臺北市,15-May
44,臺北市,15-May
37,臺北市,15-May
54,臺北市,15-May
37,臺北市,15-May
34,新北市,15-May
39,新北市,15-May
37,新北市,15-May
43,新北市,15-May
41,新北市,15-May
36,新北市,15-May
44,新北市,15-May
56,新北市,15-May
37,新北市,15-May
38,新北市,15-May
42,新北市,15-May
42,臺中市,15-May
28,臺中市,15-May
41,臺中市,15-May
40,臺中市,15-May
34,臺中市,15-May
41,臺南市,15-May
34,臺南市,15-May
31,臺南市,15-May
43,臺南市,15-May
41,高雄市,15-May
27.2,高雄市,15-May
46,高雄市,15-May
31,高雄市,15-May
34,高雄市,15-May
32,高雄市,15-May
46,高雄市,15-May
27,高雄市,15-May
38,高雄市,15-May
31,高雄市,15-May
35,高雄市,15-May
43,高雄市,15-May
30,基隆市,15-May
31,新竹市,15-May
38,嘉義市,15-May
33,宜蘭縣,15-May
28,宜蘭縣,15-May
48,桃園市,15-May
38,桃園市,15-May
52,桃園市,15-May
45,桃園市,15-May
47,桃園市,15-May
45,桃園市,15-May
37,新竹縣,15-May
40,新竹縣,15-May
38,苗栗縣,15-May
58,苗栗縣,15-May
31,苗栗縣,15-May
40,彰化縣,15-May
39,彰化縣,15-May
38,彰化縣,15-May
29,南投縣,15-May
40,南投縣,15-May
42,南投縣,15-May
54,雲林縣,15-May
36,雲林縣,15-May
40,雲林縣,15-May
33,雲林縣,15-May
49,嘉義縣,15-May
39,嘉義縣,15-May
34,屏東縣,15-May
36,屏東縣,15-May
33.4,屏東縣,15-May
26.8,臺東縣,15-May
22.8,臺東縣,15-May
27.9,花蓮縣,15-May
33.9,澎湖縣,15-May
50,金門縣,15-May
48.6,連江縣,15-May
33,臺北市,15-Jun
41,臺北市,15-Jun
34,臺北市,15-Jun
34,臺北市,15-Jun
37,臺北市,15-Jun
30.6,臺北市,15-Jun
49,臺北市,15-Jun
31,新北市,15-Jun
34,新北市,15-Jun
33,新北市,15-Jun
36,新北市,15-Jun
32,新北市,15-Jun
31,新北市,15-Jun
40,新北市,15-Jun
50,新北市,15-Jun
35,新北市,15-Jun
34,新北市,15-Jun
37,新北市,15-Jun
24,臺中市,15-Jun
35,臺中市,15-Jun
24.7,臺中市,15-Jun
33,臺中市,15-Jun
31,臺中市,15-Jun
24,臺南市,15-Jun
26,臺南市,15-Jun
32,臺南市,15-Jun
31,臺南市,15-Jun
37,高雄市,15-Jun
42,高雄市,15-Jun
25,高雄市,15-Jun
24,高雄市,15-Jun
27,高雄市,15-Jun
29,高雄市,15-Jun
40,高雄市,15-Jun
31,高雄市,15-Jun
26,高雄市,15-Jun
38,高雄市,15-Jun
24,高雄市,15-Jun
22,高雄市,15-Jun
30,基隆市,15-Jun
22,新竹市,15-Jun
30,嘉義市,15-Jun
27,宜蘭縣,15-Jun
32,宜蘭縣,15-Jun
45,桃園市,15-Jun
37,桃園市,15-Jun
37,桃園市,15-Jun
37,桃園市,15-Jun
34,桃園市,15-Jun
38,桃園市,15-Jun
33,新竹縣,15-Jun
33,新竹縣,15-Jun
31,苗栗縣,15-Jun
32,苗栗縣,15-Jun
28,苗栗縣,15-Jun
37,彰化縣,15-Jun
34,彰化縣,15-Jun
30,彰化縣,15-Jun
33,南投縣,15-Jun
27,南投縣,15-Jun
33,南投縣,15-Jun
27,雲林縣,15-Jun
32,雲林縣,15-Jun
26,雲林縣,15-Jun
41,雲林縣,15-Jun
33,嘉義縣,15-Jun
42,嘉義縣,15-Jun
31,屏東縣,15-Jun
28,屏東縣,15-Jun
20.7,屏東縣,15-Jun
27,臺東縣,15-Jun
23,臺東縣,15-Jun
24,花蓮縣,15-Jun
18.4,澎湖縣,15-Jun
32,金門縣,15-Jun
34,連江縣,15-Jun
48,臺北市,15-Jul
32,臺北市,15-Jul
37,臺北市,15-Jul
40,臺北市,15-Jul
32,臺北市,15-Jul
33,臺北市,15-Jul
26.8,臺北市,15-Jul
27,新北市,15-Jul
37,新北市,15-Jul
33,新北市,15-Jul
34,新北市,15-Jul
37,新北市,15-Jul
32,新北市,15-Jul
37,新北市,15-Jul
47,新北市,15-Jul
31,新北市,15-Jul
28,新北市,15-Jul
39,新北市,15-Jul
42,臺中市,15-Jul
40,臺中市,15-Jul
27.1,臺中市,15-Jul
36,臺中市,15-Jul
32,臺中市,15-Jul
29,臺南市,15-Jul
30,臺南市,15-Jul
34,臺南市,15-Jul
35,臺南市,15-Jul
43,高雄市,15-Jul
27,高雄市,15-Jul
31,高雄市,15-Jul
28,高雄市,15-Jul
41,高雄市,15-Jul
45,高雄市,15-Jul
35,高雄市,15-Jul
27.5,高雄市,15-Jul
33,高雄市,15-Jul
41,高雄市,15-Jul
36,高雄市,15-Jul
37,高雄市,15-Jul
29,基隆市,15-Jul
29,新竹市,15-Jul
33,嘉義市,15-Jul
34,宜蘭縣,15-Jul
28,宜蘭縣,15-Jul
42,桃園市,15-Jul
47,桃園市,15-Jul
40,桃園市,15-Jul
34,桃園市,15-Jul
42,桃園市,15-Jul
41,桃園市,15-Jul
35,新竹縣,15-Jul
41,新竹縣,15-Jul
38,苗栗縣,15-Jul
36,苗栗縣,15-Jul
40,苗栗縣,15-Jul
41,彰化縣,15-Jul
38,彰化縣,15-Jul
36,彰化縣,15-Jul
34,南投縣,15-Jul
32,南投縣,15-Jul
37,南投縣,15-Jul
50,雲林縣,15-Jul
37,雲林縣,15-Jul
34,雲林縣,15-Jul
33,雲林縣,15-Jul
43,嘉義縣,15-Jul
35,嘉義縣,15-Jul
27.9,屏東縣,15-Jul
31,屏東縣,15-Jul
31,屏東縣,15-Jul
26,臺東縣,15-Jul
25,臺東縣,15-Jul
28,花蓮縣,15-Jul
29,澎湖縣,15-Jul
37,金門縣,15-Jul
36,連江縣,15-Jul
36,臺北市,15-Aug
43,臺北市,15-Aug
30,臺北市,15-Aug
28,臺北市,15-Aug
27,臺北市,15-Aug
30.4,臺北市,15-Aug
26,臺北市,15-Aug
26,新北市,15-Aug
32,新北市,15-Aug
26,新北市,15-Aug
29,新北市,15-Aug
29,新北市,15-Aug
30,新北市,15-Aug
34,新北市,15-Aug
44,新北市,15-Aug
25,新北市,15-Aug
26,新北市,15-Aug
24,新北市,15-Aug
30,臺中市,15-Aug
25,臺中市,15-Aug
31,臺中市,15-Aug
36,臺中市,15-Aug
38,臺中市,15-Aug
27,臺南市,15-Aug
34,臺南市,15-Aug
29,臺南市,15-Aug
35,臺南市,15-Aug
38,高雄市,15-Aug
28,高雄市,15-Aug
25.2,高雄市,15-Aug
38,高雄市,15-Aug
43,高雄市,15-Aug
28,高雄市,15-Aug
0,高雄市,15-Aug
40,高雄市,15-Aug
30,高雄市,15-Aug
35,高雄市,15-Aug
39,高雄市,15-Aug
34,高雄市,15-Aug
22.1,基隆市,15-Aug
21,新竹市,15-Aug
33,嘉義市,15-Aug
28,宜蘭縣,15-Aug
23,宜蘭縣,15-Aug
34,桃園市,15-Aug
37,桃園市,15-Aug
28,桃園市,15-Aug
33,桃園市,15-Aug
34,桃園市,15-Aug
35,桃園市,15-Aug
27,新竹縣,15-Aug
33,新竹縣,15-Aug
32,苗栗縣,15-Aug
27.9,苗栗縣,15-Aug
30,苗栗縣,15-Aug
34,彰化縣,15-Aug
33,彰化縣,15-Aug
31,彰化縣,15-Aug
32,南投縣,15-Aug
26,南投縣,15-Aug
36,南投縣,15-Aug
46,雲林縣,15-Aug
26,雲林縣,15-Aug
27.4,雲林縣,15-Aug
27,雲林縣,15-Aug
34,嘉義縣,15-Aug
43,嘉義縣,15-Aug
29,屏東縣,15-Aug
31,屏東縣,15-Aug
31,屏東縣,15-Aug
26,臺東縣,15-Aug
23,臺東縣,15-Aug
24,花蓮縣,15-Aug
25.6,澎湖縣,15-Aug
37,金門縣,15-Aug
34.4,連江縣,15-Aug
32.6,臺北市,15-Sep
37.6,臺北市,15-Sep
47.1,臺北市,15-Sep
41,臺北市,15-Sep
32,臺北市,15-Sep
47,臺北市,15-Sep
35,臺北市,15-Sep
34.1,新北市,15-Sep
37,新北市,15-Sep
31,新北市,15-Sep
31,新北市,15-Sep
40.4,新北市,15-Sep
49,新北市,15-Sep
34,新北市,15-Sep
41,新北市,15-Sep
38,新北市,15-Sep
33.4,新北市,15-Sep
40,新北市,15-Sep
48,臺中市,15-Sep
49,臺中市,15-Sep
39.6,臺中市,15-Sep
48,臺中市,15-Sep
39,臺中市,15-Sep
43,臺南市,15-Sep
45,臺南市,15-Sep
46,臺南市,15-Sep
43,臺南市,15-Sep
47,高雄市,15-Sep
40,高雄市,15-Sep
39.1,高雄市,15-Sep
44,高雄市,15-Sep
53,高雄市,15-Sep
42.6,高雄市,15-Sep
44,高雄市,15-Sep
51,高雄市,15-Sep
45,高雄市,15-Sep
41.8,高雄市,15-Sep
51,高雄市,15-Sep
42.7,高雄市,15-Sep
35,基隆市,15-Sep
37.9,新竹市,15-Sep
47,嘉義市,15-Sep
36.6,宜蘭縣,15-Sep
32.7,宜蘭縣,15-Sep
41,桃園市,15-Sep
42,桃園市,15-Sep
41,桃園市,15-Sep
36.1,桃園市,15-Sep
36,桃園市,15-Sep
46,桃園市,15-Sep
37.9,新竹縣,15-Sep
43,新竹縣,15-Sep
41,苗栗縣,15-Sep
39.9,苗栗縣,15-Sep
48,苗栗縣,15-Sep
44,彰化縣,15-Sep
44,彰化縣,15-Sep
43,彰化縣,15-Sep
51,南投縣,15-Sep
54,南投縣,15-Sep
45,南投縣,15-Sep
45,雲林縣,15-Sep
42.1,雲林縣,15-Sep
66,雲林縣,15-Sep
46,雲林縣,15-Sep
63,嘉義縣,15-Sep
48,嘉義縣,15-Sep
38,屏東縣,15-Sep
43,屏東縣,15-Sep
38,屏東縣,15-Sep
29.9,臺東縣,15-Sep
25,臺東縣,15-Sep
31.9,花蓮縣,15-Sep
46.2,澎湖縣,15-Sep
49.4,金門縣,15-Sep
53.6,連江縣,15-Sep
37,臺北市,15-Oct
37,臺北市,15-Oct
41.6,臺北市,15-Oct
37,臺北市,15-Oct
53,臺北市,15-Oct
48.2,臺北市,15-Oct
44,臺北市,15-Oct
41,新北市,15-Oct
42,新北市,15-Oct
37,新北市,15-Oct
34,新北市,15-Oct
37.9,新北市,15-Oct
34.2,新北市,15-Oct
62,新北市,15-Oct
38,新北市,15-Oct
36,新北市,15-Oct
39,新北市,15-Oct
55,新北市,15-Oct
65,臺中市,15-Oct
59,臺中市,15-Oct
54,臺中市,15-Oct
57,臺中市,15-Oct
38,臺中市,15-Oct
61,臺南市,15-Oct
57,臺南市,15-Oct
67,臺南市,15-Oct
52,臺南市,15-Oct
73,高雄市,15-Oct
71,高雄市,15-Oct
47,高雄市,15-Oct
55,高雄市,15-Oct
62,高雄市,15-Oct
58,高雄市,15-Oct
46.7,高雄市,15-Oct
64,高雄市,15-Oct
72,高雄市,15-Oct
59,高雄市,15-Oct
59,高雄市,15-Oct
78,高雄市,15-Oct
39.7,基隆市,15-Oct
44,新竹市,15-Oct
65,嘉義市,15-Oct
38,宜蘭縣,15-Oct
34,宜蘭縣,15-Oct
46,桃園市,15-Oct
54,桃園市,15-Oct
47,桃園市,15-Oct
36.2,桃園市,15-Oct
52,桃園市,15-Oct
54,桃園市,15-Oct
39,新竹縣,15-Oct
46,新竹縣,15-Oct
51,苗栗縣,15-Oct
48,苗栗縣,15-Oct
47,苗栗縣,15-Oct
55,彰化縣,15-Oct
55,彰化縣,15-Oct
59,彰化縣,15-Oct
51,南投縣,15-Oct
68,南投縣,15-Oct
71,南投縣,15-Oct
60,雲林縣,15-Oct
57,雲林縣,15-Oct
58,雲林縣,15-Oct
81,雲林縣,15-Oct
62,嘉義縣,15-Oct
73,嘉義縣,15-Oct
50,屏東縣,15-Oct
40.8,屏東縣,15-Oct
57,屏東縣,15-Oct
30.6,臺東縣,15-Oct
27.1,臺東縣,15-Oct
31.7,花蓮縣,15-Oct
47.6,澎湖縣,15-Oct
61,金門縣,15-Oct
56.2,連江縣,15-Oct
38,臺北市,15-Nov
33,臺北市,15-Nov
34.1,臺北市,15-Nov
34,臺北市,15-Nov
49,臺北市,15-Nov
43.6,臺北市,15-Nov
31,臺北市,15-Nov
32,新北市,15-Nov
36,新北市,15-Nov
30,新北市,15-Nov
45,新北市,15-Nov
32.5,新北市,15-Nov
30,新北市,15-Nov
29,新北市,15-Nov
43,新北市,15-Nov
52,新北市,15-Nov
35,新北市,15-Nov
39,新北市,15-Nov
58,臺中市,15-Nov
64,臺中市,15-Nov
30.9,臺中市,15-Nov
61,臺中市,15-Nov
60,臺中市,15-Nov
65,臺南市,15-Nov
74,臺南市,15-Nov
70,臺南市,15-Nov
84,臺南市,15-Nov
71,高雄市,15-Nov
55,高雄市,15-Nov
87,高雄市,15-Nov
80,高雄市,15-Nov
53,高雄市,15-Nov
71,高雄市,15-Nov
89,高雄市,15-Nov
78,高雄市,15-Nov
77,高雄市,15-Nov
71,高雄市,15-Nov
89,高雄市,15-Nov
77,高雄市,15-Nov
33.6,基隆市,15-Nov
45,新竹市,15-Nov
75,嘉義市,15-Nov
25.5,宜蘭縣,15-Nov
31,宜蘭縣,15-Nov
52,桃園市,15-Nov
45,桃園市,15-Nov
44,桃園市,15-Nov
49,桃園市,15-Nov
52,桃園市,15-Nov
38,桃園市,15-Nov
38,新竹縣,15-Nov
33,新竹縣,15-Nov
52,苗栗縣,15-Nov
43,苗栗縣,15-Nov
49,苗栗縣,15-Nov
60,彰化縣,15-Nov
65,彰化縣,15-Nov
57,彰化縣,15-Nov
48,南投縣,15-Nov
67,南投縣,15-Nov
72,南投縣,15-Nov
59,雲林縣,15-Nov
86,雲林縣,15-Nov
74,雲林縣,15-Nov
79,雲林縣,15-Nov
81,嘉義縣,15-Nov
85,嘉義縣,15-Nov
67,屏東縣,15-Nov
72,屏東縣,15-Nov
35.7,屏東縣,15-Nov
22.1,臺東縣,15-Nov
25.6,臺東縣,15-Nov
25.1,花蓮縣,15-Nov
43.1,澎湖縣,15-Nov
54,金門縣,15-Nov
39,連江縣,15-Nov
42,臺北市,15-Dec
42,臺北市,15-Dec
40,臺北市,15-Dec
36,臺北市,15-Dec
40,臺北市,15-Dec
49,臺北市,15-Dec
57,臺北市,15-Dec
57,新北市,15-Dec
37,新北市,15-Dec
40,新北市,15-Dec
58,新北市,15-Dec
45,新北市,15-Dec
47,新北市,15-Dec
36,新北市,15-Dec
36,新北市,15-Dec
38,新北市,15-Dec
38,新北市,15-Dec
39,新北市,15-Dec
55,臺中市,15-Dec
47,臺中市,15-Dec
52,臺中市,15-Dec
49,臺中市,15-Dec
32,臺中市,15-Dec
66,臺南市,15-Dec
75,臺南市,15-Dec
69,臺南市,15-Dec
78,臺南市,15-Dec
88,高雄市,15-Dec
87,高雄市,15-Dec
76,高雄市,15-Dec
89,高雄市,15-Dec
104,高雄市,15-Dec
83,高雄市,15-Dec
98,高雄市,15-Dec
77,高雄市,15-Dec
55,高雄市,15-Dec
100,高雄市,15-Dec
61,高雄市,15-Dec
44,高雄市,15-Dec
32.2,基隆市,15-Dec
45,新竹市,15-Dec
79,嘉義市,15-Dec
36,宜蘭縣,15-Dec
44,宜蘭縣,15-Dec
62,桃園市,15-Dec
48,桃園市,15-Dec
52,桃園市,15-Dec
55,桃園市,15-Dec
41,桃園市,15-Dec
49,桃園市,15-Dec
40,新竹縣,15-Dec
42,新竹縣,15-Dec
39,苗栗縣,15-Dec
50,苗栗縣,15-Dec
51,苗栗縣,15-Dec
54,彰化縣,15-Dec
55,彰化縣,15-Dec
48,彰化縣,15-Dec
45,南投縣,15-Dec
68,南投縣,15-Dec
67,南投縣,15-Dec
56,雲林縣,15-Dec
86,雲林縣,15-Dec
65,雲林縣,15-Dec
66,雲林縣,15-Dec
78,嘉義縣,15-Dec
72,嘉義縣,15-Dec
80,屏東縣,15-Dec
77,屏東縣,15-Dec
43.7,屏東縣,15-Dec
25,臺東縣,15-Dec
29.3,臺東縣,15-Dec
27,花蓮縣,15-Dec
40.8,澎湖縣,15-Dec
64,金門縣,15-Dec
43,連江縣,15-Dec
32,臺北市,16-Jan
39,臺北市,16-Jan
33,臺北市,16-Jan
40.6,臺北市,16-Jan
37,臺北市,16-Jan
39,臺北市,16-Jan
55,臺北市,16-Jan
32,新北市,16-Jan
37,新北市,16-Jan
35,新北市,16-Jan
35,新北市,16-Jan
38,新北市,16-Jan
38,新北市,16-Jan
44,新北市,16-Jan
56,新北市,16-Jan
38,新北市,16-Jan
34,新北市,16-Jan
47,新北市,16-Jan
40,臺中市,16-Jan
44,臺中市,16-Jan
36,臺中市,16-Jan
27,臺中市,16-Jan
44,臺中市,16-Jan
61,臺南市,16-Jan
54,臺南市,16-Jan
55,臺南市,16-Jan
58,臺南市,16-Jan
63,高雄市,16-Jan
69,高雄市,16-Jan
83,高雄市,16-Jan
72,高雄市,16-Jan
43,高雄市,16-Jan
69,高雄市,16-Jan
71,高雄市,16-Jan
77,高雄市,16-Jan
63,高雄市,16-Jan
46,高雄市,16-Jan
81,高雄市,16-Jan
72,高雄市,16-Jan
29,基隆市,16-Jan
42,新竹市,16-Jan
61,嘉義市,16-Jan
29,宜蘭縣,16-Jan
35,宜蘭縣,16-Jan
47,桃園市,16-Jan
46,桃園市,16-Jan
53,桃園市,16-Jan
54,桃園市,16-Jan
36,桃園市,16-Jan
43,桃園市,16-Jan
39,新竹縣,16-Jan
35,新竹縣,16-Jan
31,苗栗縣,16-Jan
51,苗栗縣,16-Jan
44,苗栗縣,16-Jan
43,彰化縣,16-Jan
48,彰化縣,16-Jan
48,彰化縣,16-Jan
50,南投縣,16-Jan
53,南投縣,16-Jan
32,南投縣,16-Jan
47,雲林縣,16-Jan
65,雲林縣,16-Jan
50,雲林縣,16-Jan
48,雲林縣,16-Jan
58,嘉義縣,16-Jan
63,嘉義縣,16-Jan
42.1,屏東縣,16-Jan
55,屏東縣,16-Jan
58,屏東縣,16-Jan
24.5,臺東縣,16-Jan
28.2,臺東縣,16-Jan
24,花蓮縣,16-Jan
40.5,澎湖縣,16-Jan
59,金門縣,16-Jan
44,連江縣,16-Jan
