AQI,City,YMD,Station,SO2,CO,O3,PM10,PM25,NO2
67.00502513,臺中市,11-Dec,豐原,4.142857143,5.568181818,17.68518519,40.74074074,67.00502513,14.66037736
102.2962963,臺南市,11-Dec,新營,4.857142857,4.659090909,20.46296296,62.2,102.2962963,16.68867925
96.55276382,臺南市,11-Dec,安南,4.857142857,4.431818182,21.38888889,62.9,96.55276382,14.96226415
99.01507538,臺南市,11-Dec,善化,5.285714286,4.318181818,20.18518519,60.8,99.01507538,16.06603774
107.4814815,臺南市,11-Dec,臺南,5.142857143,5.909090909,20.09259259,60.8,107.4814815,18.47169811
136,高雄市,11-Dec,仁武,11.28571429,6.363636364,14.62962963,74.8,136,26.69811321
155.8540146,高雄市,11-Dec,小港,13.57142857,8.863636364,13.24074074,77.6,155.8540146,33.59433962
138.5925926,高雄市,11-Dec,橋頭,6.714285714,6.022727273,17.40740741,69.2,138.5925926,20.91509434
152.7883212,高雄市,11-Dec,大寮,9.142857143,6.818181818,19.81481481,70.6,152.7883212,25.55660377
133.4074074,高雄市,11-Dec,復興,10.28571429,12.04545455,13.51851852,76.2,133.4074074,33.72641509
123.037037,高雄市,11-Dec,左營,7,6.477272727,18.33333333,69.9,123.037037,22.56603774
151.7664234,高雄市,11-Dec,前鎮,8.428571429,8.977272727,14.90740741,76.9,151.7664234,28.97169811
143.7777778,高雄市,11-Dec,鳳山,14.71428571,8.068181818,14.90740741,86,143.7777778,28.68867925
125.6296296,高雄市,11-Dec,楠梓,5.714285714,5.340909091,16.57407407,74.1,125.6296296,20.01886792
128.2222222,高雄市,11-Dec,美濃,2.714285714,5.227272727,21.38888889,61.5,128.2222222,12.03773585
155.8540146,高雄市,11-Dec,林園,16.28571429,6.590909091,21.2962963,81.8,155.8540146,26.98113208
143.7777778,高雄市,11-Dec,前金,7.285714286,7.386363636,17.12962963,74.8,143.7777778,24.40566038
57.15577889,基隆市,11-Dec,基隆,2.285714286,3.863636364,28.98148148,25,57.15577889,8.613207547
74.3919598,新竹市,11-Dec,新竹,4.285714286,4.318181818,23.98148148,35.18518519,74.3919598,13.35849057
128.2222222,嘉義市,11-Dec,嘉義,6.428571429,5.795454545,15.46296296,62.9,128.2222222,20.01886792
54.69346734,宜蘭縣,11-Dec,宜蘭,2.714285714,3.863636364,23.33333333,25,54.69346734,8.632075472
52.23115578,宜蘭縣,11-Dec,冬山,2.571428571,4.318181818,20.46296296,22.22222222,52.23115578,12.44339623
59.61809045,桃園市,11-Dec,大園,4.857142857,3.409090909,24.62962963,29.62962963,59.61809045,11.93396226
52.23115578,桃園市,11-Dec,龍潭,4.714285714,4.545454545,22.87037037,40.74074074,52.23115578,13.0754717
67.00502513,桃園市,11-Dec,觀音,10,3.068181818,26.66666667,53.1,67.00502513,10.05660377
57.15577889,桃園市,11-Dec,桃園,4.142857143,5.113636364,20.74074074,36.11111111,57.15577889,15.53773585
59.61809045,桃園市,11-Dec,平鎮,5.285714286,4.772727273,20.64814815,44.44444444,59.61809045,16.50943396
67.00502513,桃園市,11-Dec,中壢,6.571428571,7.613636364,18.24074074,47.22222222,67.00502513,21.89622642
76.85427136,新竹縣,11-Dec,湖口,4.428571429,3.636363636,26.57407407,31.48148148,76.85427136,10.21698113
52.23115578,新竹縣,11-Dec,竹東,2,4.090909091,24.72222222,24.07407407,52.23115578,11.30188679
71.92964824,苗栗縣,11-Dec,苗栗,4.857142857,5.113636364,21.01851852,36.11111111,71.92964824,14.12264151
64.54271357,苗栗縣,11-Dec,頭份,4.285714286,3.75,26.2962963,34.25925926,64.54271357,12.55660377
62.08040201,苗栗縣,11-Dec,三義,2.857142857,3.522727273,23.98148148,26.85185185,62.08040201,10.32075472
89.16582915,彰化縣,11-Dec,二林,4.857142857,3.295454545,25.09259259,48.14814815,89.16582915,10.52830189
86.70351759,彰化縣,11-Dec,彰化,4.285714286,5.681818182,17.96296296,40.74074074,86.70351759,17.0754717
76.85427136,彰化縣,11-Dec,線西,5.571428571,3.977272727,25.46296296,44.44444444,76.85427136,12.12264151
102.2962963,南投縣,11-Dec,竹山,3.857142857,5,16.85185185,49.07407407,102.2962963,17.71698113
86.70351759,南投縣,11-Dec,南投,4.142857143,6.818181818,14.72222222,50,86.70351759,19.23584906
94.09045226,南投縣,11-Dec,埔里,2.857142857,5.795454545,16.85185185,40.74074074,94.09045226,14.26415094
71.92964824,雲林縣,11-Dec,麥寮,6.428571429,3.75,27.03703704,46.2962963,71.92964824,9.735849057
59.61809045,雲林縣,11-Dec,崙背,4.714285714,4.090909091,23.88888889,50,59.61809045,13.06603774
110.0740741,雲林縣,11-Dec,斗六,4.571428571,4.772727273,17.96296296,58,110.0740741,16.33962264
76.85427136,雲林縣,11-Dec,臺西,4.428571429,3.181818182,30.74074074,37.96296296,76.85427136,6.669811321
99.01507538,嘉義縣,11-Dec,新港,4.285714286,4.318181818,23.05555556,50,99.01507538,11.60377358
91.6281407,嘉義縣,11-Dec,朴子,4.714285714,3.75,24.25925926,61.5,91.6281407,11.97169811
146.3703704,屏東縣,11-Dec,屏東,5,7.159090909,22.77777778,74.1,146.3703704,17.89622642
154.3211679,屏東縣,11-Dec,潮州,4.857142857,5.909090909,20.83333333,72,154.3211679,15.54716981
35.71428571,屏東縣,11-Dec,恆春,2.857142857,2.045454545,35.64814815,17.59259259,35.71428571,2.528301887
32.46753247,臺東縣,11-Dec,臺東,2.571428571,4.204545455,24.44444444,25,32.46753247,6.839622642
48.7012987,臺東縣,11-Dec,關山,2.714285714,0,22.87037037,18.51851852,48.7012987,4.811320755
59.61809045,花蓮縣,11-Dec,花蓮,2.857142857,5.340909091,19.44444444,24.07407407,59.61809045,12.18867925
71.92964824,澎湖縣,11-Dec,馬公,2.857142857,2.954545455,36.11111111,43.51851852,71.92964824,3.820754717
123.037037,金門縣,11-Dec,金門,13.57142857,5.909090909,25,80.4,123.037037,14.20754717
107.4814815,連江縣,11-Dec,馬祖,7.714285714,3.977272727,31.11111111,52.4,107.4814815,7.471698113
64.54271357,臺北市,12-Jan,士林,3,5.568181818,24.35185185,34.25925926,64.54271357,14.22641509
79.31658291,臺北市,12-Jan,古亭,3.714285714,7.386363636,17.96296296,40.74074074,79.31658291,21.39622642
74.3919598,臺北市,12-Jan,松山,3.857142857,6.818181818,19.44444444,33.33333333,74.3919598,21.80188679
36.11111111,臺北市,12-Jan,陽明,1.857142857,3.181818182,36.11111111,10.18518519,25.97402597,1.924528302
74.3919598,臺北市,12-Jan,萬華,3.428571429,7.613636364,15.37037037,32.40740741,74.3919598,24.93396226
89.16582915,臺北市,12-Jan,大同,4.857142857,17.15909091,0,44.44444444,89.16582915,29.9245283
91.6281407,臺北市,12-Jan,中山,4,8.75,15.09259259,32.40740741,91.6281407,25.36792453
69.46733668,新北市,12-Jan,菜寮,3.857142857,7.5,20.83333333,32.40740741,69.46733668,20.36792453
74.3919598,新北市,12-Jan,永和,4,11.13636364,16.57407407,35.18518519,74.3919598,20.85849057
67.00502513,新北市,12-Jan,新莊,4.285714286,6.590909091,21.38888889,29.62962963,67.00502513,17.93396226
62.08040201,新北市,12-Jan,新店,2.857142857,5.454545455,21.11111111,25.92592593,62.08040201,14.53773585
59.61809045,新北市,12-Jan,淡水,2.857142857,4.204545455,27.77777778,23.14814815,59.61809045,8.179245283
84.24120603,新北市,12-Jan,三重,4.142857143,21.25,0,50,84.24120603,38.31132075
79.31658291,新北市,12-Jan,土城,4.285714286,6.704545455,20.46296296,33.33333333,79.31658291,17.93396226
57.15577889,新北市,12-Jan,林口,3.428571429,4.204545455,27.31481481,27.77777778,57.15577889,11.21698113
57.15577889,新北市,12-Jan,萬里,2.714285714,3.522727273,35.37037037,44.44444444,57.15577889,4.858490566
74.3919598,新北市,12-Jan,板橋,4.428571429,7.272727273,18.88888889,35.18518519,74.3919598,21.26415094
64.54271357,新北市,12-Jan,汐止,5,5.681818182,20.09259259,28.7037037,64.54271357,18.66981132
84.24120603,臺中市,12-Jan,沙鹿,3.428571429,4.431818182,25.92592593,38.88888889,84.24120603,11.17924528
67.00502513,臺中市,12-Jan,豐原,3.714285714,6.363636364,17.59259259,39.81481481,67.00502513,13.5754717
38.88888889,臺中市,12-Jan,忠明,3,5.227272727,21.01851852,38.88888889,0,17.46226415
76.85427136,臺中市,12-Jan,西屯,3.428571429,4.886363636,23.42592593,36.11111111,76.85427136,12.5754717
86.70351759,臺中市,12-Jan,大里,3.714285714,7.272727273,17.59259259,44.44444444,86.70351759,19.91509434
104.8888889,臺南市,12-Jan,新營,4.142857143,5.340909091,20.83333333,62.9,104.8888889,16.48113208
107.4814815,臺南市,12-Jan,善化,4.428571429,5.113636364,20.37037037,60.8,107.4814815,15.89622642
115.2592593,臺南市,12-Jan,臺南,4.142857143,6.590909091,22.03703704,60.8,115.2592593,17.83962264
104.8888889,臺南市,12-Jan,安南,4.285714286,5,23.33333333,64.3,104.8888889,13.83962264
123.037037,高雄市,12-Jan,美濃,2.285714286,5.568181818,20.46296296,60.1,123.037037,10.95283019
148.962963,高雄市,12-Jan,鳳山,16.42857143,8.295454545,16.38888889,84.6,148.962963,25.30188679
156.3649635,高雄市,12-Jan,林園,15,7.159090909,22.40740741,79,156.3649635,25.80188679
152.2773723,高雄市,12-Jan,大寮,9.142857143,7.045454545,20.74074074,70.6,152.2773723,24.04716981
138.5925926,高雄市,12-Jan,仁武,10.57142857,6.704545455,16.66666667,78.3,138.5925926,24.29245283
157.8978102,高雄市,12-Jan,小港,11.71428571,8.75,15,72,157.8978102,30.18867925
133.4074074,高雄市,12-Jan,左營,6,6.818181818,19.53703704,71.3,133.4074074,21.16981132
133.4074074,高雄市,12-Jan,楠梓,4.857142857,6.136363636,18.7037037,74.1,133.4074074,19.38679245
148.962963,高雄市,12-Jan,前金,6.428571429,7.840909091,18.7962963,74.1,148.962963,22.62264151
153.2992701,高雄市,12-Jan,前鎮,7.428571429,9.204545455,16.57407407,73.4,153.2992701,26.31132075
136,高雄市,12-Jan,復興,9,11.93181818,16.38888889,75.5,136,30.59433962
136,高雄市,12-Jan,橋頭,5.571428571,6.590909091,18.88888889,70.6,136,18.83018868
62.08040201,基隆市,12-Jan,基隆,2.714285714,5.113636364,27.68518519,25.92592593,62.08040201,10.83962264
79.31658291,新竹市,12-Jan,新竹,4.571428571,5.340909091,24.35185185,36.11111111,79.31658291,14.29245283
125.6296296,嘉義市,12-Jan,嘉義,6.142857143,6.818181818,16.48148148,67.1,125.6296296,19.63207547
57.15577889,宜蘭縣,12-Jan,冬山,2.571428571,5,22.96296296,27.77777778,57.15577889,11.50943396
59.61809045,宜蘭縣,12-Jan,宜蘭,3.285714286,5.113636364,22.40740741,26.85185185,59.61809045,8.141509434
62.08040201,桃園市,12-Jan,大園,4.571428571,4.090909091,26.2037037,28.7037037,62.08040201,11.99056604
62.08040201,桃園市,12-Jan,平鎮,4.857142857,5.681818182,20.92592593,42.59259259,62.08040201,17.09433962
74.3919598,桃園市,12-Jan,中壢,5.714285714,9.204545455,17.96296296,51.7,74.3919598,23.43396226
67.00502513,桃園市,12-Jan,觀音,8.285714286,3.75,30.46296296,53.1,67.00502513,8.066037736
62.08040201,桃園市,12-Jan,桃園,4.857142857,5.909090909,22.03703704,34.25925926,62.08040201,15.51886792
59.61809045,桃園市,12-Jan,龍潭,4.714285714,5.795454545,21.85185185,43.51851852,59.61809045,14.53773585
74.3919598,新竹縣,12-Jan,湖口,4,4.204545455,28.24074074,31.48148148,74.3919598,9.330188679
59.61809045,新竹縣,12-Jan,竹東,2.285714286,5.227272727,23.98148148,29.62962963,59.61809045,12.28301887
74.3919598,苗栗縣,12-Jan,苗栗,4.714285714,5.909090909,21.2962963,34.25925926,74.3919598,17.19811321
62.08040201,苗栗縣,12-Jan,三義,2.571428571,4.318181818,24.07407407,26.85185185,62.08040201,10.0754717
71.92964824,苗栗縣,12-Jan,頭份,4.428571429,5.113636364,25.55555556,37.03703704,71.92964824,13.62264151
86.70351759,彰化縣,12-Jan,彰化,4.285714286,6.25,19.16666667,40.74074074,86.70351759,16.53773585
76.85427136,彰化縣,12-Jan,線西,5.857142857,4.772727273,27.12962963,43.51851852,76.85427136,11.44339623
86.70351759,彰化縣,12-Jan,二林,4.714285714,3.977272727,26.75925926,50,86.70351759,10.5
115.2592593,南投縣,12-Jan,竹山,3.285714286,5.681818182,17.87037037,48.14814815,115.2592593,16.53773585
84.24120603,南投縣,12-Jan,南投,3.714285714,7.386363636,13.7037037,49.07407407,84.24120603,19.38679245
96.55276382,南投縣,12-Jan,埔里,2.714285714,6.136363636,19.90740741,41.66666667,96.55276382,13.53773585
74.3919598,雲林縣,12-Jan,麥寮,5,4.204545455,30.18518519,44.44444444,74.3919598,7.235849057
107.4814815,雲林縣,12-Jan,斗六,4.285714286,5.909090909,19.25925926,55.2,107.4814815,17.13207547
81.77889447,雲林縣,12-Jan,臺西,3.857142857,3.522727273,33.88888889,37.96296296,81.77889447,5.320754717
64.54271357,雲林縣,12-Jan,崙背,4.142857143,4.772727273,25.27777778,49.07407407,64.54271357,11.75471698
102.2962963,嘉義縣,12-Jan,新港,4.285714286,5,23.88888889,49.07407407,102.2962963,11.26415094
96.55276382,嘉義縣,12-Jan,朴子,4,4.545454545,25.83333333,60.8,96.55276382,11.01886792
136,屏東縣,12-Jan,屏東,4,6.931818182,22.5,68.5,136,15.8490566
45.45454545,屏東縣,12-Jan,恆春,3.142857143,2.954545455,37.87037037,19.44444444,45.45454545,2.462264151
153.2992701,屏東縣,12-Jan,潮州,4.714285714,6.25,21.85185185,74.8,153.2992701,14.16037736
32.46753247,臺東縣,12-Jan,臺東,2.571428571,5.227272727,27.59259259,25.92592593,32.46753247,6.886792453
54.69346734,臺東縣,12-Jan,關山,2.857142857,0,24.25925926,19.44444444,54.69346734,5.820754717
76.85427136,花蓮縣,12-Jan,花蓮,3.571428571,6.477272727,19.72222222,28.7037037,76.85427136,12.62264151
71.92964824,澎湖縣,12-Jan,馬公,2.714285714,3.75,36.2962963,41.66666667,71.92964824,3.990566038
117.8518519,金門縣,12-Jan,金門,8.428571429,6.704545455,23.98148148,64.3,117.8518519,12.4245283
99.01507538,連江縣,12-Jan,馬祖,5.285714286,4.318181818,32.68518519,44.44444444,99.01507538,5.811320755
89.16582915,臺北市,12-Feb,中山,4,9.886363636,15.64814815,35.18518519,89.16582915,28.77358491
79.31658291,臺北市,12-Feb,大同,5,17.95454545,0,42.59259259,79.31658291,32.91509434
76.85427136,臺北市,12-Feb,古亭,4,8.068181818,20.18518519,39.81481481,76.85427136,24.13207547
76.85427136,臺北市,12-Feb,松山,4.714285714,7.5,20.37037037,32.40740741,76.85427136,25.08490566
64.54271357,臺北市,12-Feb,士林,3.142857143,6.136363636,23.7037037,35.18518519,64.54271357,17.32075472
38.33333333,臺北市,12-Feb,陽明,1.571428571,2.840909091,38.33333333,6.481481481,19.48051948,1.971698113
76.85427136,臺北市,12-Feb,萬華,3.857142857,8.863636364,16.57407407,34.25925926,76.85427136,28.67924528
67.00502513,新北市,12-Feb,菜寮,4,8.181818182,21.11111111,31.48148148,67.00502513,23.78301887
76.85427136,新北市,12-Feb,永和,4.714285714,12.84090909,18.61111111,33.33333333,76.85427136,23.50943396
69.46733668,新北市,12-Feb,新莊,4.571428571,6.931818182,21.2037037,28.7037037,69.46733668,21.60377358
59.61809045,新北市,12-Feb,新店,3.142857143,6.022727273,23.98148148,24.07407407,59.61809045,16.49056604
62.08040201,新北市,12-Feb,淡水,3,4.545454545,33.51851852,25,62.08040201,11.10377358
84.24120603,新北市,12-Feb,三重,4.571428571,21.47727273,0,51,84.24120603,41.24528302
74.3919598,新北市,12-Feb,土城,5,7.386363636,22.5,34.25925926,74.3919598,20.87735849
57.15577889,新北市,12-Feb,林口,3,4.431818182,29.25925926,25.92592593,57.15577889,14
45.45454545,新北市,12-Feb,萬里,3,3.409090909,35.74074074,33.33333333,45.45454545,5.952830189
76.85427136,新北市,12-Feb,板橋,5.142857143,7.954545455,19.25925926,33.33333333,76.85427136,24.26415094
59.61809045,新北市,12-Feb,汐止,4.428571429,6.25,22.40740741,25.92592593,59.61809045,20.6509434
104.8888889,臺中市,12-Feb,大里,4.714285714,7.613636364,15.64814815,49.07407407,104.8888889,22.83018868
91.6281407,臺中市,12-Feb,沙鹿,3,4.545454545,24.44444444,43.51851852,91.6281407,12.66981132
74.3919598,臺中市,12-Feb,豐原,3.857142857,6.931818182,16.38888889,45.37037037,74.3919598,15.87735849
89.16582915,臺中市,12-Feb,忠明,2.857142857,6.477272727,20.46296296,0,89.16582915,19.75471698
81.77889447,臺中市,12-Feb,西屯,3.285714286,5.227272727,22.5,43.51851852,81.77889447,15.41509434
115.2592593,臺南市,12-Feb,新營,3.571428571,5.227272727,21.01851852,67.8,115.2592593,16.6509434
94.09045226,臺南市,12-Feb,安南,3.857142857,5.227272727,23.61111111,69.2,94.09045226,15.03773585
112.6666667,臺南市,12-Feb,善化,4.142857143,5,20.64814815,62.9,112.6666667,16.96226415
120.4444444,臺南市,12-Feb,臺南,4.285714286,7.045454545,22.40740741,63.6,120.4444444,19.1509434
115.2592593,高雄市,12-Feb,美濃,2.142857143,4.886363636,21.2962963,56.6,115.2592593,10.32075472
148.962963,高雄市,12-Feb,鳳山,12,8.522727273,18.33333333,88.1,148.962963,27.97169811
156.3649635,高雄市,12-Feb,林園,15,6.590909091,22.03703704,78.3,156.3649635,24.59433962
151.7664234,高雄市,12-Feb,大寮,9.571428571,6.818181818,18.88888889,69.2,151.7664234,24.33018868
130.8148148,高雄市,12-Feb,仁武,9.571428571,6.704545455,17.5,74.8,130.8148148,24.66981132
155.8540146,高雄市,12-Feb,小港,11,8.409090909,16.2037037,69.2,155.8540146,30.49056604
128.2222222,高雄市,12-Feb,左營,5.857142857,7.613636364,20.09259259,72,128.2222222,22.78301887
128.2222222,高雄市,12-Feb,楠梓,4.714285714,6.136363636,19.72222222,73.4,128.2222222,20.32075472
143.7777778,高雄市,12-Feb,前金,6,8.068181818,19.81481481,71.3,143.7777778,23.5
152.2773723,高雄市,12-Feb,前鎮,7.428571429,8.863636364,16.75925926,72,152.2773723,26.45283019
128.2222222,高雄市,12-Feb,復興,7.857142857,11.70454545,16.94444444,70.6,128.2222222,30.8490566
138.5925926,高雄市,12-Feb,橋頭,5.142857143,6.363636364,20.55555556,71.3,138.5925926,19.95283019
54.69346734,基隆市,12-Feb,基隆,3.142857143,5.454545455,27.12962963,22.22222222,54.69346734,12.37735849
81.77889447,新竹市,12-Feb,新竹,4.571428571,5.454545455,24.07407407,38.88888889,81.77889447,16.33018868
128.2222222,嘉義市,12-Feb,嘉義,5.142857143,6.590909091,17.59259259,67.8,128.2222222,19.35849057
38.96103896,宜蘭縣,12-Feb,冬山,2.428571429,4.545454545,24.72222222,18.51851852,38.96103896,10.80188679
45.45454545,宜蘭縣,12-Feb,宜蘭,2.428571429,4.886363636,21.11111111,22.22222222,45.45454545,8.820754717
64.54271357,桃園市,12-Feb,平鎮,5,5.795454545,21.66666667,45.37037037,64.54271357,19.98113208
67.00502513,桃園市,12-Feb,大園,5.571428571,4.318181818,25,36.11111111,67.00502513,15.33018868
74.3919598,桃園市,12-Feb,中壢,5.428571429,10.34090909,17.03703704,54.5,74.3919598,26.05660377
69.46733668,桃園市,12-Feb,桃園,5.285714286,6.704545455,22.03703704,34.25925926,69.46733668,19.94339623
67.00502513,桃園市,12-Feb,觀音,7.714285714,3.636363636,28.24074074,46.2962963,67.00502513,9.594339623
57.15577889,桃園市,12-Feb,龍潭,4.142857143,5.795454545,22.77777778,43.51851852,57.15577889,17.00943396
74.3919598,新竹縣,12-Feb,湖口,4.285714286,4.090909091,27.77777778,32.40740741,74.3919598,11.19811321
64.54271357,新竹縣,12-Feb,竹東,2.857142857,5,23.14814815,32.40740741,64.54271357,14.37735849
59.61809045,苗栗縣,12-Feb,三義,2,4.204545455,23.42592593,24.07407407,59.61809045,11.87735849
71.92964824,苗栗縣,12-Feb,頭份,4.285714286,5,24.16666667,38.88888889,71.92964824,14.56603774
79.31658291,苗栗縣,12-Feb,苗栗,4.285714286,5.681818182,18.88888889,37.96296296,79.31658291,19.41509434
94.09045226,彰化縣,12-Feb,二林,4.428571429,3.863636364,25.64814815,54.5,94.09045226,11.55660377
79.31658291,彰化縣,12-Feb,線西,5.714285714,4.659090909,25.83333333,46.2962963,79.31658291,13.24528302
91.6281407,彰化縣,12-Feb,彰化,4.571428571,6.363636364,17.77777778,42.59259259,91.6281407,18.76415094
91.6281407,南投縣,12-Feb,埔里,2.428571429,5.909090909,21.48148148,37.96296296,91.6281407,13.98113208
128.2222222,南投縣,12-Feb,竹山,3.571428571,5.568181818,16.94444444,52.4,128.2222222,17.87735849
89.16582915,南投縣,12-Feb,南投,3.571428571,7.5,14.16666667,54.5,89.16582915,21.19811321
79.31658291,雲林縣,12-Feb,臺西,4.571428571,3.522727273,34.07407407,37.03703704,79.31658291,6.330188679
120.4444444,雲林縣,12-Feb,斗六,4,5.909090909,19.35185185,58,120.4444444,18.12264151
110.0740741,雲林縣,12-Feb,崙背,4.285714286,4.659090909,24.72222222,56.6,110.0740741,13.3490566
76.85427136,雲林縣,12-Feb,麥寮,4.285714286,3.863636364,29.25925926,47.22222222,76.85427136,7.641509434
112.6666667,嘉義縣,12-Feb,新港,3.428571429,4.886363636,23.7037037,53.8,112.6666667,11.80188679
104.8888889,嘉義縣,12-Feb,朴子,3.571428571,4.431818182,26.11111111,62.9,104.8888889,12.1509434
143.7777778,屏東縣,12-Feb,潮州,4.571428571,5.568181818,21.48148148,70.6,143.7777778,14.32075472
37.5,屏東縣,12-Feb,恆春,2.714285714,2.613636364,37.5,13.88888889,35.71428571,2.566037736
128.2222222,屏東縣,12-Feb,屏東,4,6.704545455,21.38888889,69.9,128.2222222,16.43396226
27.96296296,臺東縣,12-Feb,臺東,2.285714286,4.772727273,27.96296296,19.44444444,22.72727273,6.462264151
35.71428571,臺東縣,12-Feb,關山,2.285714286,0,27.40740741,12.96296296,35.71428571,4.981132075
57.15577889,花蓮縣,12-Feb,花蓮,2.714285714,5.454545455,22.12962963,21.2962963,57.15577889,11.18867925
67.00502513,澎湖縣,12-Feb,馬公,2.142857143,3.75,36.94444444,36.11111111,67.00502513,4.858490566
115.2592593,金門縣,12-Feb,金門,8.285714286,6.363636364,21.75925926,63.6,115.2592593,15.14150943
86.70351759,連江縣,12-Feb,馬祖,4.857142857,4.545454545,29.16666667,44.44444444,86.70351759,8.075471698
99.01507538,臺北市,12-Mar,古亭,4.428571429,8.863636364,27.59259259,55.9,99.01507538,26.16981132
94.09045226,臺北市,12-Mar,萬華,4,9.204545455,22.68518519,49.07407407,94.09045226,30.35849057
81.77889447,臺北市,12-Mar,士林,3.428571429,6.818181818,31.2962963,52.4,81.77889447,18.19811321
45.64814815,臺北市,12-Mar,陽明,2.285714286,3.181818182,45.64814815,19.44444444,42.20779221,2.518867925
107.4814815,臺北市,12-Mar,大同,5,17.72727273,0,58,107.4814815,35.50943396
112.6666667,臺北市,12-Mar,中山,4.857142857,10.56818182,22.03703704,56.6,112.6666667,30.68867925
96.55276382,臺北市,12-Mar,松山,4.857142857,8.409090909,29.25925926,51.7,96.55276382,26.48113208
86.70351759,新北市,12-Mar,菜寮,4.714285714,8.75,26.75925926,50,86.70351759,24.5
94.09045226,新北市,12-Mar,永和,4.857142857,13.86363636,24.25925926,53.1,94.09045226,26.6509434
96.55276382,新北市,12-Mar,新莊,6.428571429,7.954545455,28.98148148,47.22222222,96.55276382,23.45283019
86.70351759,新北市,12-Mar,新店,3.428571429,7.159090909,30.37037037,44.44444444,86.70351759,18.97169811
79.31658291,新北市,12-Mar,淡水,3.285714286,5,44.62962963,39.81481481,79.31658291,12.24528302
102.2962963,新北市,12-Mar,三重,4.571428571,20.34090909,0,65.7,102.2962963,44.03773585
96.55276382,新北市,12-Mar,土城,5.428571429,7.954545455,29.07407407,51,96.55276382,22.47169811
69.46733668,新北市,12-Mar,林口,4.142857143,5.227272727,35.18518519,44.44444444,69.46733668,15.72641509
64.54271357,新北市,12-Mar,萬里,3.428571429,3.863636364,40,51.7,64.54271357,8.283018868
104.8888889,新北市,12-Mar,板橋,6.142857143,8.863636364,24.25925926,55.9,104.8888889,26.86792453
79.31658291,新北市,12-Mar,汐止,6.571428571,6.931818182,26.94444444,46.2962963,79.31658291,23.53773585
107.4814815,臺中市,12-Mar,忠明,2.714285714,6.818181818,22.5,56.6,107.4814815,22.05660377
123.037037,臺中市,12-Mar,大里,4.857142857,7.5,22.31481481,60.1,123.037037,23.98113208
104.8888889,臺中市,12-Mar,西屯,4,5.568181818,29.90740741,60.8,104.8888889,18.14150943
94.09045226,臺中市,12-Mar,豐原,4.857142857,7.159090909,25.64814815,59.4,94.09045226,17.4245283
104.8888889,臺中市,12-Mar,沙鹿,3.571428571,5.227272727,31.85185185,55.9,104.8888889,15.79245283
123.037037,臺南市,12-Mar,新營,4.571428571,5.454545455,30.55555556,79.7,123.037037,16.54716981
112.6666667,臺南市,12-Mar,安南,4.428571429,5.454545455,31.66666667,83.9,112.6666667,15.95283019
125.6296296,臺南市,12-Mar,善化,5.285714286,4.886363636,31.75925926,75.5,125.6296296,16.73584906
128.2222222,臺南市,12-Mar,臺南,5,6.704545455,32.96296296,76.2,128.2222222,18.91509434
125.6296296,高雄市,12-Mar,美濃,2.714285714,4.886363636,32.12962963,67.8,125.6296296,10.33018868
146.3703704,高雄市,12-Mar,鳳山,11.85714286,8.068181818,28.98148148,90.2,146.3703704,25.94339623
85.3,高雄市,12-Mar,林園,10.57142857,5.568181818,34.72222222,85.3,0,20.26415094
72.7,高雄市,12-Mar,大寮,9.142857143,6.25,29.62962963,72.7,0,21.20754717
136,高雄市,12-Mar,仁武,10.14285714,6.363636364,26.48148148,83.2,136,23.86792453
153.810219,高雄市,12-Mar,小港,13.57142857,7.5,28.7037037,72,153.810219,28.14150943
133.4074074,高雄市,12-Mar,左營,7.285714286,6.818181818,30.83333333,79,133.4074074,22
136,高雄市,12-Mar,楠梓,6.428571429,6.136363636,30.09259259,87.4,136,20.59433962
146.3703704,高雄市,12-Mar,前金,7.428571429,7.159090909,29.72222222,80.4,146.3703704,20.79245283
146.3703704,高雄市,12-Mar,前鎮,11,7.5,27.96296296,75.5,146.3703704,24.43396226
120.4444444,高雄市,12-Mar,復興,9.857142857,10.22727273,26.57407407,75.5,120.4444444,29.43396226
146.3703704,高雄市,12-Mar,橋頭,6.285714286,6.022727273,29.72222222,78.3,146.3703704,18.63207547
71.92964824,基隆市,12-Mar,基隆,4.714285714,5.909090909,31.38888889,35.18518519,71.92964824,16.14150943
94.09045226,新竹市,12-Mar,新竹,3.857142857,6.363636364,25.09259259,51,94.09045226,18.53773585
152.2773723,嘉義市,12-Mar,嘉義,5.857142857,6.363636364,26.94444444,75.5,152.2773723,18.89622642
67.00502513,宜蘭縣,12-Mar,宜蘭,2.285714286,4.659090909,35.09259259,39.81481481,67.00502513,7.924528302
62.08040201,宜蘭縣,12-Mar,冬山,2.857142857,4.545454545,32.22222222,34.25925926,62.08040201,10.78301887
96.55276382,桃園市,12-Mar,中壢,5.571428571,11.70454545,21.94444444,67.1,96.55276382,28.18867925
86.70351759,桃園市,12-Mar,桃園,8.142857143,7.5,27.12962963,51,86.70351759,22.45283019
79.31658291,桃園市,12-Mar,觀音,9,3.977272727,34.35185185,58.7,79.31658291,12.01886792
79.31658291,桃園市,12-Mar,平鎮,5.285714286,6.022727273,29.25925926,57.3,79.31658291,20.39622642
79.31658291,桃園市,12-Mar,龍潭,4.142857143,6.363636364,30.46296296,54.5,79.31658291,19.4245283
79.31658291,桃園市,12-Mar,大園,7.285714286,4.886363636,29.07407407,51,79.31658291,18.16981132
